participant,session,view_instance,view,view_instance_id,NFD,FD,NKFD,KFD,NAFD,NAKFD,AFD,AKFD,NFC,FC,NKFC,KFC,NAKFC,AKFC,NSD,SD,NKSD,KSD,NASD,NAKSD,ASD,AKSD,NSC,SC,NKSC,KSC,NAKSC,AKSC,ASW,NASW,ARG,NARG,AED,VSW,NVSW,VRG,NVRG,VED,CA,IOU,isKeyAOI,issue,search,read,operate
P6,P6,split_data_01,HomePage,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1,9,0.5625,0,0.0,2,0.0,0.0,0,0,1,0,0
P6,P6,split_data_01,HomePage,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1,9,0.5625,0,0.0,2,0.0,0.0,0,1,1,0,0
P6,P6,split_data_01,HomePage,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1,9,0.5625,0,0.0,2,0.0,0.0,0,1,1,0,0
P6,P6,split_data_01,HomePage,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1,9,0.5625,0,0.0,2,0.0,0.0,0,1,1,0,0
P6,P6,split_data_01,HomePage,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1,9,0.5625,0,0.0,2,0.0,0.0,1,1,1,0,0
P6,P6,split_data_01,HomePage,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1,9,0.5625,0,0.0,2,0.0,0.0,0,1,1,0,0
P6,P6,split_data_01,HomePage,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1,9,0.5625,0,0.0,2,0.0,0.0,0,0,1,0,0
P6,P6,split_data_01,HomePage,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1,9,0.5625,0,0.0,2,0.0,0.0,0,0,1,0,0
P6,P6,split_data_01,HomePage,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1,9,0.5625,0,0.0,2,0.0,0.0,0,0,1,0,0
P6,P6,split_data_01,HomePage,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1,9,0.5625,0,0.0,2,0.0,0.0,0,0,1,0,0
P6,P6,split_data_01,HomePage,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1,9,0.5625,0,0.0,2,0.0,0.0,0,0,1,0,0
P6,P6,split_data_01,HomePage,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1,9,0.5625,0,0.0,2,0.0,0.0,0,0,1,0,0
P6,P6,split_data_01,HomePage,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1,9,0.5625,0,0.0,2,0.0,0.0,0,0,1,0,0
P6,P6,split_data_01,HomePage,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1,9,0.5625,0,0.0,2,0.0,0.0,0,0,1,0,0
P6,P6,split_data_01,HomePage,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1,9,0.5625,0,0.0,2,0.0,0.0,0,0,1,0,0
P6,P6,split_data_01,HomePage,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1,9,0.5625,0,0.0,2,0.0,0.0,0,0,1,0,0
P6,P6,split_data_01,HomePage,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1,9,0.5625,0,0.0,2,0.0,0.0,0,0,1,0,0
P6,P6,split_data_02,LibIntro,2,0.9709999279107752,4048.06005859375,0.0,0.0,0.9436344605295417,0.0,2024.030029296875,0.0,0.6666666666666666,2.0,0.0,0.0,0.0,0.0,1.0,1298.2998046875,0.0,0.0,1.0,0.0,259.6599609375,0.0,1.0,5.0,0.0,0.0,0.0,0.0,3,0.75,1,0.3333333333333333,3,9,0.5625,0,0.0,2,0.1679565999999988,0.0,0,0,1,0,0
P6,P6,split_data_02,LibIntro,2,0.029000072089224792,120.900146484375,0.0,0.0,0.05636553947045825,0.0,120.900146484375,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.75,1,0.3333333333333333,3,9,0.5625,0,0.0,2,0.1679565999999988,0.0,0,0,1,0,0
P6,P6,split_data_03,LibLayout,3,0.8576200149387667,361.889892578125,0.0,0.0,0.8576200149387667,0.0,361.889892578125,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.6666666666666666,0,0.0,2,9,0.5625,0,0.0,2,0.0,0.0,0,0,1,0,0
P6,P6,split_data_03,LibLayout,3,0.1423799850612333,60.080078125,0.0,0.0,0.1423799850612333,0.0,60.080078125,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.6666666666666666,0,0.0,2,9,0.5625,0,0.0,2,0.0,0.0,0,0,1,0,0
P6,P6,split_data_04,BookBorrow,4,1.0,5074.730224609375,0.0,0.0,1.0,0.0,5074.730224609375,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1387.949462890625,0.0,0.0,1.0,0.0,115.66245524088542,0.0,1.0,12.0,0.0,0.0,0.0,0.0,1,0.3333333333333333,0,0.0,2,9,0.5625,0,0.0,2,0.0,0.0,0,0,1,0,0
P6,P6,split_data_05,SeatReserve,5,1.0,332.719970703125,1.0,332.719970703125,1.0,4.2,332.719970703125,66.543994140625,1.0,1.0,1.0,1.0,4.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.16666666666666666,0,0.0,4,9,0.5625,0,0.0,2,0.0,0.0,1,0,0,1,0
P6,P6,split_data_06,FloorSelect,6,1.0,5044.10986328125,1.0,5044.10986328125,1.0,3.7142857142857144,5044.10986328125,720.5871233258929,1.0,1.0,1.0,1.0,3.714285714285714,0.14285714285714285,1.0,753.93994140625,1.0,753.93994140625,1.0,3.714285714285714,125.65665690104167,107.70570591517857,1.0,6.0,1.0,6.0,3.714285714285714,0.8571428571428571,1,0.125,0,0.0,6,9,0.5625,0,0.0,2,0.0,0.0,1,1,0,1,0
P6,P6,split_data_07,TimeSelect,7,0.17358807680981703,241.06005859375,0.826411923190183,1147.630126953125,0.12879340269398865,1.4167061540403139,120.530029296875,81.97358049665179,0.4,2.0,0.6,3.0,1.0285714285714285,0.21428571428571427,0.0,0.0,1.0,2023.97998046875,0.0,1.7142857142857142,0.0,144.56999860491072,0.0,0.0,1.0,2.0,1.7142857142857142,0.14285714285714285,5,0.2631578947368421,1,0.2,13,9,0.5625,0,0.0,2,95.96267564000003,0.13418655131504045,0,0,0,0,1
P6,P6,split_data_07,TimeSelect,7,0.4786093713602581,664.64013671875,0.826411923190183,1147.630126953125,0.3551034761808734,1.4167061540403139,332.320068359375,81.97358049665179,0.4,2.0,0.6,3.0,1.0285714285714285,0.21428571428571427,0.0,0.0,1.0,2023.97998046875,0.0,1.7142857142857142,0.0,144.56999860491072,0.0,0.0,1.0,2.0,1.7142857142857142,0.14285714285714285,5,0.2631578947368421,1,0.2,13,9,0.5625,0,0.0,2,95.96267564000003,0.13418655131504045,1,1,0,0,1
P6,P6,split_data_07,TimeSelect,7,0.0,0.0,0.826411923190183,1147.630126953125,0.0,1.4167061540403139,0.0,81.97358049665179,0.0,0.0,0.6,3.0,1.0285714285714285,0.21428571428571427,0.04506960127243878,91.219970703125,1.0,2023.97998046875,0.04506960127243878,1.7142857142857142,91.219970703125,144.56999860491072,0.5,1.0,1.0,2.0,1.7142857142857142,0.14285714285714285,5,0.2631578947368421,1,0.2,13,9,0.5625,0,0.0,2,95.96267564000003,0.13418655131504045,1,1,0,0,1
P6,P6,split_data_07,TimeSelect,7,0.34780255182992487,482.989990234375,0.826411923190183,1147.630126953125,0.516103121125138,1.4167061540403139,482.989990234375,81.97358049665179,0.2,1.0,0.6,3.0,1.0285714285714285,0.21428571428571427,0.9549303987275612,1932.760009765625,1.0,2023.97998046875,0.9549303987275612,1.7142857142857142,1932.760009765625,144.56999860491072,0.5,1.0,1.0,2.0,1.7142857142857142,0.14285714285714285,5,0.2631578947368421,1,0.2,13,9,0.5625,0,0.0,2,95.96267564000003,0.13418655131504045,1,1,0,0,1
P6,P6,split_data_08,SeatSelect,8,0.13903611632795887,302.849853515625,0.5694399922528129,1240.35986328125,0.13903611632795887,1.433417911532943,302.849853515625,42.77102976831897,0.2,1.0,0.2,1.0,0.503448275862069,0.034482758620689655,0.7384675135175227,1964.079833984375,0.0,0.0,0.7384675135175227,0.0,1964.079833984375,0.0,0.5,1.0,0.0,0.0,0.0,0.0,5,0.14705882352941177,0,0.0,29,9,0.5625,0,0.0,2,23.274586500000026,0.000250694638850463,0,0,0,0,1
P6,P6,split_data_08,SeatSelect,8,0.0970246632237713,211.340087890625,0.5694399922528129,1240.35986328125,0.0970246632237713,1.433417911532943,211.340087890625,42.77102976831897,0.2,1.0,0.2,1.0,0.503448275862069,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.14705882352941177,0,0.0,29,9,0.5625,0,0.0,2,23.274586500000026,0.000250694638850463,0,1,0,0,1
P6,P6,split_data_08,SeatSelect,8,0.09727259114265181,211.880126953125,0.5694399922528129,1240.35986328125,0.09727259114265181,1.433417911532943,211.880126953125,42.77102976831897,0.2,1.0,0.2,1.0,0.503448275862069,0.034482758620689655,0.26153248648247734,695.590087890625,0.0,0.0,0.26153248648247734,0.0,695.590087890625,0.0,0.5,1.0,0.0,0.0,0.0,0.0,5,0.14705882352941177,0,0.0,29,9,0.5625,0,0.0,2,23.274586500000026,0.000250694638850463,0,1,0,0,1
P6,P6,split_data_08,SeatSelect,8,0.09722663705280506,211.780029296875,0.5694399922528129,1240.35986328125,0.09722663705280506,1.433417911532943,211.780029296875,42.77102976831897,0.2,1.0,0.2,1.0,0.503448275862069,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.14705882352941177,0,0.0,29,9,0.5625,0,0.0,2,23.274586500000026,0.000250694638850463,0,1,0,0,1
P6,P6,split_data_08,SeatSelect,8,0.5694399922528129,1240.35986328125,0.5694399922528129,1240.35986328125,0.5694399922528129,1.433417911532943,1240.35986328125,42.77102976831897,0.2,1.0,0.2,1.0,0.503448275862069,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.14705882352941177,0,0.0,29,9,0.5625,0,0.0,2,23.274586500000026,0.000250694638850463,1,1,0,0,1
P6,P6,split_data_09,InfoConfirm,9,0.4092342868571729,543.5,0.5907657131428271,784.590087890625,0.2572561650506417,1.2471720610793018,271.75,87.17667643229167,0.3333333333333333,2.0,0.6666666666666666,4.0,1.4074074074074074,0.4444444444444444,0.0,0.0,1.0,2568.059814453125,0.0,2.1111111111111107,0.0,285.33997938368054,0.0,0.0,1.0,1.0,2.111111111111111,0.1111111111111111,7,0.4375,1,0.14285714285714285,8,9,0.5625,0,0.0,2,173.99669533999995,0.3880803903490125,0,0,0,1,0
P6,P6,split_data_09,InfoConfirm,9,0.11386291955836339,151.22021484375,0.5907657131428271,784.590087890625,0.14315485758541766,1.2471720610793018,151.22021484375,87.17667643229167,0.16666666666666666,1.0,0.6666666666666666,4.0,1.4074074074074074,0.4444444444444444,0.0,0.0,1.0,2568.059814453125,0.0,2.1111111111111107,0.0,285.33997938368054,0.0,0.0,1.0,1.0,2.111111111111111,0.1111111111111111,7,0.4375,1,0.14285714285714285,8,9,0.5625,0,0.0,2,173.99669533999995,0.3880803903490125,1,0,0,1,0
P6,P6,split_data_09,InfoConfirm,9,0.13590945497280535,180.5,0.5907657131428271,784.590087890625,0.17087300015323212,1.2471720610793018,180.5,87.17667643229167,0.16666666666666666,1.0,0.6666666666666666,4.0,1.4074074074074074,0.4444444444444444,1.0,2568.059814453125,1.0,2568.059814453125,1.0,2.1111111111111107,2568.059814453125,285.33997938368054,1.0,1.0,1.0,1.0,2.111111111111111,0.1111111111111111,7,0.4375,1,0.14285714285714285,8,9,0.5625,0,0.0,2,173.99669533999995,0.3880803903490125,1,1,0,1,0
P6,P6,split_data_09,InfoConfirm,9,0.11341842257985826,150.6298828125,0.5907657131428271,784.590087890625,0.1425960110188457,1.2471720610793018,150.6298828125,87.17667643229167,0.16666666666666666,1.0,0.6666666666666666,4.0,1.4074074074074074,0.4444444444444444,0.0,0.0,1.0,2568.059814453125,0.0,2.1111111111111107,0.0,285.33997938368054,0.0,0.0,1.0,1.0,2.111111111111111,0.1111111111111111,7,0.4375,1,0.14285714285714285,8,9,0.5625,0,0.0,2,173.99669533999995,0.3880803903490125,1,1,0,1,0
P6,P6,split_data_09,InfoConfirm,9,0.2275749160318001,302.239990234375,0.5907657131428271,784.590087890625,0.2861199661918628,1.2471720610793018,302.239990234375,87.17667643229167,0.16666666666666666,1.0,0.6666666666666666,4.0,1.4074074074074074,0.4444444444444444,0.0,0.0,1.0,2568.059814453125,0.0,2.1111111111111107,0.0,285.33997938368054,0.0,0.0,1.0,1.0,2.111111111111111,0.1111111111111111,7,0.4375,1,0.14285714285714285,8,9,0.5625,0,0.0,2,173.99669533999995,0.3880803903490125,1,1,0,1,0
